time | time (millisecond),membrane | V (millivolt)
6560,-86.3158
6561,-86.3162
6562,-86.3165
6563,-86.3169
6564,-86.3172
6565,-86.3176
6566,-86.3179
6567,-86.3183
6568,-86.3186
6569,-86.319
6570,-86.3193
6571,-86.3196
6572,-86.3199
6573,-86.3203
6574,-86.3206
6575,-86.3209
6576,-86.3212
6577,-86.3215
6578,-86.3219
6579,-86.3222
6580,-86.3225
6581,-86.3228
6582,-86.3231
6583,-86.3234
6584,-86.3237
6585,-86.324
6586,-86.3242
6587,-86.3245
6588,-86.3248
6589,-86.3251
6590,-86.3254
6591,-86.3257
6592,-86.3259
6593,-86.3262
6594,-86.3265
6595,-86.3267
6596,-86.327
6597,-86.3273
6598,-86.3275
6599,-86.3278
6600,-86.3281
6601,-86.3283
6602,-86.3286
6603,-86.3288
6604,-86.3291
6605,-86.3293
6606,-86.3296
6607,-86.3298
6608,-86.33
6609,-86.3303
6610,-86.3305
6611,-86.3307
6612,-86.331
6613,-86.3312
6614,-86.3314
6615,-86.3317
6616,-86.3319
6617,-86.3321
6618,-86.3323
6619,-86.3325
6620,-86.3328
6621,-86.333
6622,-86.3332
6623,-86.3334
6624,-86.3336
6625,-86.3338
6626,-86.334
6627,-86.3342
6628,-86.3344
6629,-86.3346
6630,-86.3348
6631,-86.335
6632,-86.3352
6633,-86.3354
6634,-86.3356
6635,-86.3358
6636,-86.336
6637,-86.3362
6638,-86.3364
6639,-86.3366
6640,-86.3367
6641,-86.3369
6642,-86.3371
6643,-86.3373
6644,-86.3375
6645,-86.3376
6646,-86.3378
6647,-86.338
6648,-86.3382
6649,-86.3383
6650,-86.3385
6651,-86.3387
6652,-86.3388
6653,-86.339
6654,-86.3392
6655,-86.3393
6656,-86.3395
6657,-86.3396
6658,-86.3398
6659,-86.34
6660,-86.3401
6661,-86.3403
6662,-86.3404
6663,-86.3406
6664,-86.3407
6665,-86.3409
6666,-86.341
6667,-86.3412
6668,-86.3413
6669,-86.3415
6670,-86.3416
6671,-86.3417
6672,-86.3419
6673,-86.342
6674,-86.3422
6675,-86.3423
6676,-86.3424
6677,-86.3426
6678,-86.3427
6679,-86.3428
6680,-86.343
6681,-86.3431
6682,-86.3432
6683,-86.3434
6684,-86.3435
6685,-86.3436
6686,-86.3437
6687,-86.3439
6688,-86.344
6689,-86.3441
6690,-86.3442
6691,-86.3444
6692,-86.3445
6693,-86.3446
6694,-86.3447
6695,-86.3448
6696,-86.345
6697,-86.3451
6698,-86.3452
6699,-86.3453
6700,-86.3454
6701,-86.3455
6702,-86.3456
6703,-86.3458
6704,-86.3459
6705,-86.346
6706,-86.3461
6707,-86.3462
6708,-86.3463
6709,-86.3464
6710,-86.3465
6711,-86.3466
6712,-86.3467
6713,-86.3468
6714,-86.3469
6715,-86.347
6716,-86.3471
6717,-86.3472
6718,-86.3473
6719,-86.3474
6720,-86.3475
6721,-86.3476
6722,-86.3477
6723,-86.3478
6724,-86.3479
6725,-86.348
6726,-86.3481
6727,-86.3482
6728,-86.3483
6729,-86.3484
6730,-86.3484
6731,-86.3485
6732,-86.3486
6733,-86.3487
6734,-86.3488
6735,-86.3489
6736,-86.349
6737,-86.3491
6738,-86.3491
6739,-86.3492
6740,-86.3493
6741,-86.3494
6742,-86.3495
6743,-86.3496
6744,-86.3496
6745,-86.3497
6746,-86.3498
6747,-86.3499
6748,-86.35
6749,-86.35
6750,-86.3501
6751,-86.3502
6752,-86.3503
6753,-86.3503
6754,-86.3504
6755,-86.3505
6756,-86.3506
6757,-86.3506
6758,-86.3507
6759,-86.3508
6760,-86.3509
6761,-86.3509
6762,-86.351
6763,-86.3511
6764,-86.3511
6765,-86.3512
6766,-86.3513
6767,-86.3513
6768,-86.3514
6769,-86.3515
6770,-86.3515
6771,-86.3516
6772,-86.3517
6773,-86.3517
6774,-86.3518
6775,-86.3519
6776,-86.3519
6777,-86.352
6778,-86.3521
6779,-86.3521
6780,-86.3522
6781,-86.3523
6782,-86.3523
6783,-86.3524
6784,-86.3524
6785,-86.3525
6786,-86.3526
6787,-86.3526
6788,-86.3527
6789,-86.3527
6790,-86.3528
6791,-86.3528
6792,-86.3529
6793,-86.353
6794,-86.353
6795,-86.3531
6796,-86.3531
6797,-86.3532
6798,-86.3532
6799,-86.3533
6800,-86.3534
6801,-86.3534
6802,-86.3535
6803,-86.3535
6804,-86.3536
6805,-86.3536
6806,-86.3537
6807,-86.3537
6808,-86.3538
6809,-86.3538
6810,-86.3539
6811,-86.3539
6812,-86.354
6813,-86.354
6814,-86.3541
6815,-86.3541
6816,-86.3542
6817,-86.3542
6818,-86.3543
6819,-86.3543
6820,-86.3544
6821,-86.3544
6822,-86.3545
6823,-86.3545
6824,-86.3545
6825,-86.3546
6826,-86.3546
6827,-86.3547
6828,-86.3547
6829,-86.3548
6830,-86.3548
6831,-86.3549
6832,-86.3549
6833,-86.3549
6834,-86.355
6835,-86.355
6836,-86.3551
6837,-86.3551
6838,-86.3552
6839,-86.3552
6840,-86.3552
6841,-86.3553
6842,-86.3553
6843,-86.3554
6844,-86.3554
6845,-86.3554
6846,-86.3555
6847,-86.3555
6848,-86.3556
6849,-86.3556
6850,-86.3556
6851,-86.3557
6852,-86.3557
6853,-86.3558
6854,-86.3558
6855,-86.3558
6856,-86.3559
6857,-86.3559
6858,-86.3559
6859,-86.356
6860,-86.356
6861,-86.3561
6862,-86.3561
6863,-86.3561
6864,-86.3562
6865,-86.3562
6866,-86.3562
6867,-86.3563
6868,-86.3563
6869,-86.3563
6870,-86.3564
6871,-86.3564
6872,-86.3564
6873,-86.3565
6874,-86.3565
6875,-86.3565
6876,-86.3566
6877,-86.3566
6878,-86.3566
6879,-86.3567
6880,-86.3567
6881,-86.3567
6882,-86.3568
6883,-86.3568
6884,-86.3568
6885,-86.3569
6886,-86.3569
6887,-86.3569
6888,-86.357
6889,-86.357
6890,-86.357
6891,-86.3571
6892,-86.3571
6893,-86.3571
6894,-86.3571
6895,-86.3572
6896,-86.3572
6897,-86.3572
6898,-86.3573
6899,-86.3573
6900,-86.3573
6901,-86.3573
6902,-86.3574
6903,-86.3574
6904,-86.3574
6905,-86.3575
6906,-86.3575
6907,-86.3575
6908,-86.3575
6909,-86.3576
6910,-86.3576
6911,-86.3576
6912,-86.3576
6913,-86.3577
6914,-86.3577
6915,-86.3577
6916,-86.3578
6917,-86.3578
6918,-86.3578
6919,-86.3578
6920,-86.3579
6921,-86.3579
6922,-86.3579
6923,-86.3579
6924,-86.358
6925,-86.358
6926,-86.358
6927,-86.358
6928,-86.3581
6929,-86.3581
6930,-86.3581
6931,-86.3581
6932,-86.3582
6933,-86.3582
6934,-86.3582
6935,-86.3582
6936,-86.3583
6937,-86.3583
6938,-86.3583
6939,-86.3583
6940,-86.3583
6941,-86.3584
6942,-86.3584
6943,-86.3584
6944,-86.3584
6945,-86.3585
6946,-86.3585
6947,-86.3585
6948,-86.3585
6949,-86.3586
6950,-86.3586
6951,-86.3586
6952,-86.3586
6953,-86.3586
6954,-86.3587
6955,-86.3587
6956,-86.3587
6957,-86.3587
6958,-86.3587
6959,-86.3588
6960,-86.3588
6961,-86.3588
6962,-86.3588
6963,-86.3589
6964,-86.3589
6965,-86.3589
6966,-86.3589
6967,-86.3589
6968,-86.359
6969,-86.359
6970,-86.359
6971,-86.359
6972,-86.359
6973,-86.3591
6974,-86.3591
6975,-86.3591
6976,-86.3591
6977,-86.3591
6978,-86.3591
6979,-86.3592
6980,-86.3592
6981,-86.3592
6982,-86.3592
6983,-86.3592
6984,-86.3593
6985,-86.3593
6986,-86.3593
6987,-86.3593
6988,-86.3593
6989,-86.3594
6990,-86.3594
6991,-86.3594
6992,-86.3594
6993,-86.3594
6994,-86.3594
6995,-86.3595
6996,-86.3595
6997,-86.3595
6998,-86.3595
6999,-86.3595
7000,-86.3596
7001,-86.3596
7002,-86.3596
7003,-86.3596
7004,-86.3596
7005,-86.3596
7006,-86.3597
7007,-86.3597
7008,-86.3597
7009,-86.3597
7010,-86.3597
7011,19.6265
7012,31.2272
7013,23.6733
7014,19.3598
7015,16.7823
7016,15.2194
7017,14.3117
7018,13.8588
7019,13.7312
7020,13.8346
7021,14.0974
7022,14.4651
7023,14.8971
7024,15.3642
7025,15.8466
7026,16.3309
7027,16.8089
7028,17.2752
7029,17.7257
7030,18.1575
7031,18.5688
7032,18.9585
7033,19.326
7034,19.6706
7035,19.9919
7036,20.2897
7037,20.5639
7038,20.8146
7039,21.042
7040,21.2466
7041,21.4291
7042,21.5903
7043,21.731
7044,21.8524
7045,21.9555
7046,22.0415
7047,22.1117
7048,22.1672
7049,22.2093
7050,22.239
7051,22.2574
7052,22.2657
7053,22.2648
7054,22.2556
7055,22.239
7056,22.2157
7057,22.1865
7058,22.152
7059,22.1127
7060,22.0693
7061,22.0222
7062,21.9718
7063,21.9184
7064,21.8625
7065,21.8044
7066,21.7442
7067,21.6822
7068,21.6186
7069,21.5537
7070,21.4875
7071,21.4202
7072,21.3519
7073,21.2827
7074,21.2128
7075,21.1421
7076,21.0708
7077,20.999
7078,20.9266
7079,20.8537
7080,20.7804
7081,20.7067
7082,20.6326
7083,20.5582
7084,20.4834
7085,20.4083
7086,20.3329
7087,20.2573
7088,20.1813
7089,20.105
7090,20.0285
7091,19.9518
7092,19.8747
7093,19.7974
7094,19.7199
7095,19.642
7096,19.5639
7097,19.4856
7098,19.407
7099,19.3281
7100,19.249
7101,19.1696
7102,19.0899
7103,19.0099
7104,18.9296
7105,18.8491
7106,18.7682
7107,18.6871
7108,18.6056
7109,18.5239
7110,18.4418
7111,18.3594
7112,18.2766
7113,18.1935
7114,18.1101
7115,18.0263
7116,17.9422
7117,17.8577
7118,17.7729
7119,17.6876
7120,17.602
7121,17.516
7122,17.4296
7123,17.3428
7124,17.2555
7125,17.1679
7126,17.0798
7127,16.9913
7128,16.9023
7129,16.8129
7130,16.723
7131,16.6327
7132,16.5419
7133,16.4505
7134,16.3587
7135,16.2664
7136,16.1736
7137,16.0803
7138,15.9864
7139,15.892
7140,15.797
7141,15.7015
7142,15.6054
7143,15.5087
7144,15.4114
7145,15.3135
7146,15.2151
7147,15.116
7148,15.0162
7149,14.9158
7150,14.8148
7151,14.7131
7152,14.6108
7153,14.5077
7154,14.4039
7155,14.2995
7156,14.1943
7157,14.0884
7158,13.9817
7159,13.8743
7160,13.7661
7161,13.6571
7162,13.5473
7163,13.4367
7164,13.3252
7165,13.213
7166,13.0998
7167,12.9858
7168,12.8709
7169,12.7552
7170,12.6385
7171,12.5209
7172,12.4023
7173,12.2828
7174,12.1623
7175,12.0408
7176,11.9183
7177,11.7947
7178,11.6702
7179,11.5446
7180,11.4179
7181,11.2901
7182,11.1611
7183,11.0311
7184,10.8999
7185,10.7676
7186,10.634
7187,10.4993
7188,10.3633
7189,10.2261
7190,10.0876
7191,9.94785
7192,9.80677
7193,9.66437
7194,9.52063
7195,9.37551
7196,9.229
7197,9.08108
7198,8.93172
7199,8.7809
7200,8.62861
7201,8.4748
7202,8.31947
7203,8.16259
7204,8.00414
7205,7.84408
7206,7.68241
7207,7.51908
7208,7.35408
7209,7.18738
7210,7.01895
7211,6.84877
7212,6.67682
7213,6.50307
7214,6.32748
7215,6.15004
7216,5.97071
7217,5.78946
7218,5.60628
7219,5.42113
7220,5.23398
7221,5.0448
7222,4.85356
7223,4.66024
7224,4.4648
7225,4.2672
7226,4.06742
7227,3.86543
7228,3.66119
7229,3.45466
7230,3.24582
7231,3.03462
7232,2.82102
7233,2.60499
7234,2.38649
7235,2.16547
7236,1.9419
7237,1.71572
7238,1.48688
7239,1.25534
7240,1.02105
7241,0.783945
7242,0.543969
7243,0.301062
7244,0.0551561
7245,-0.193817
7246,-0.445931
7247,-0.701265
7248,-0.959903
7249,-1.22193
7250,-1.48745
7251,-1.75655
7252,-2.02935
7253,-2.30596
7254,-2.5865
7255,-2.87109
7256,-3.15989
7257,-3.45303
7258,-3.75066
7259,-4.05297
7260,-4.36011
7261,-4.67227
7262,-4.98966
7263,-5.31248
7264,-5.64094
7265,-5.97529
7266,-6.31575
7267,-6.6626
7268,-7.01609
7269,-7.3765
7270,-7.74414
7271,-8.11931
7272,-8.50233
7273,-8.89353
7274,-9.29325
7275,-9.70186
7276,-10.1197
7277,-10.5472
7278,-10.9848
7279,-11.4327
7280,-11.8915
7281,-12.3616
7282,-12.8433
7283,-13.3372
7284,-13.8436
7285,-14.363
7286,-14.8958
7287,-15.4424
7288,-16.0034
7289,-16.5791
7290,-17.1699
7291,-17.7764
7292,-18.3989
7293,-19.0378
7294,-19.6937
7295,-20.3668
7296,-21.0578
7297,-21.767
7298,-22.4949
7299,-23.2421
7300,-24.009
7301,-24.7963
7302,-25.6047
7303,-26.4348
7304,-27.2874
7305,-28.1635
7306,-29.0642
7307,-29.9905
7308,-30.944
7309,-31.926
7310,-32.9384
7311,-33.9834
7312,-35.0631
7313,-36.1804
7314,-37.3384
7315,-38.5407
7316,-39.7914
7317,-41.0951
7318,-42.4574
7319,-43.884
7320,-45.3817
7321,-46.9578
7322,-48.6198
7323,-50.3753
7324,-52.231
7325,-54.1916
7326,-56.2576
7327,-58.4234
7328,-60.6738
7329,-62.9791
7330,-65.3027
7331,-67.5994
7332,-69.8188
7333,-71.9142
7334,-73.8488
7335,-75.5995
7336,-77.1574
7337,-78.5254
7338,-79.7152
7339,-80.743
7340,-81.6268
7341,-82.3843
7342,-83.0315
7343,-83.5821
7344,-84.048
7345,-84.4397
7346,-84.7661
7347,-85.0357
7348,-85.2561
7349,-85.4347
7350,-85.5781
7351,-85.6923
7352,-85.7828
7353,-85.8541
7354,-85.9101
7355,-85.954
7356,-85.9884
7357,-86.0155
7358,-86.0368
7359,-86.0536
7360,-86.067
7361,-86.0778
7362,-86.0866
7363,-86.0937
7364,-86.0997
7365,-86.1047
7366,-86.109
7367,-86.1128
7368,-86.1162
7369,-86.1192
7370,-86.1219
7371,-86.1245
7372,-86.1269
7373,-86.1292
7374,-86.1314
7375,-86.1335
7376,-86.1355
7377,-86.1375
7378,-86.1395
7379,-86.1414
7380,-86.1433
7381,-86.1452
7382,-86.147
7383,-86.1488
7384,-86.1506
7385,-86.1524
7386,-86.1542
7387,-86.156
7388,-86.1577
7389,-86.1594
7390,-86.1611
7391,-86.1628
7392,-86.1645
7393,-86.1662
7394,-86.1678
7395,-86.1695
7396,-86.1711
7397,-86.1727
7398,-86.1743
7399,-86.1759
7400,-86.1775
7401,-86.179
7402,-86.1806
7403,-86.1821
7404,-86.1836
7405,-86.1851
7406,-86.1866
7407,-86.1881
7408,-86.1896
7409,-86.1911
7410,-86.1925
7411,-86.1939
7412,-86.1954
7413,-86.1968
7414,-86.1982
7415,-86.1996
7416,-86.2009
7417,-86.2023
7418,-86.2036
7419,-86.205
7420,-86.2063
7421,-86.2076
7422,-86.2089
7423,-86.2102
7424,-86.2115
7425,-86.2128
7426,-86.214
7427,-86.2153
7428,-86.2165
7429,-86.2177
7430,-86.2189
7431,-86.2201
7432,-86.2213
7433,-86.2225
7434,-86.2237
7435,-86.2248
7436,-86.226
7437,-86.2271
7438,-86.2282
7439,-86.2293
7440,-86.2305
7441,-86.2315
7442,-86.2326
7443,-86.2337
7444,-86.2348
7445,-86.2358
7446,-86.2369
7447,-86.2379
7448,-86.2389
7449,-86.24
7450,-86.241
7451,-86.242
7452,-86.2429
7453,-86.2439
7454,-86.2449
7455,-86.2459
7456,-86.2468
7457,-86.2478
7458,-86.2487
7459,-86.2496
7460,-86.2505
7461,-86.2514
7462,-86.2523
7463,-86.2532
7464,-86.2541
7465,-86.255
7466,-86.2559
7467,-86.2567
7468,-86.2576
7469,-86.2584
7470,-86.2592
7471,-86.2601
7472,-86.2609
7473,-86.2617
7474,-86.2625
7475,-86.2633
7476,-86.2641
7477,-86.2649
7478,-86.2656
7479,-86.2664
7480,-86.2672
7481,-86.2679
7482,-86.2687
7483,-86.2694
7484,-86.2701
7485,-86.2709
7486,-86.2716
7487,-86.2723
7488,-86.273
7489,-86.2737
7490,-86.2744
7491,-86.2751
7492,-86.2758
7493,-86.2764
7494,-86.2771
7495,-86.2777
7496,-86.2784
7497,-86.279
7498,-86.2797
7499,-86.2803
7500,-86.281
7501,-86.2816
7502,-86.2822
7503,-86.2828
7504,-86.2834
7505,-86.284
7506,-86.2846
7507,-86.2852
7508,-86.2858
7509,-86.2864
7510,-86.2869
7511,-86.2875
7512,-86.2881
7513,-86.2886
7514,-86.2892
7515,-86.2897
7516,-86.2903
7517,-86.2908
7518,-86.2913
7519,-86.2919
7520,-86.2924
7521,-86.2929
7522,-86.2934
7523,-86.2939
7524,-86.2944
7525,-86.2949
7526,-86.2954
7527,-86.2959
7528,-86.2964
7529,-86.2969
7530,-86.2974
7531,-86.2978
7532,-86.2983
7533,-86.2988
7534,-86.2992
7535,-86.2997
7536,-86.3001
7537,-86.3006
7538,-86.301
7539,-86.3015
7540,-86.3019
7541,-86.3023
7542,-86.3028
7543,-86.3032
7544,-86.3036
7545,-86.304
7546,-86.3044
7547,-86.3048
7548,-86.3052
7549,-86.3056
7550,-86.306
7551,-86.3064
7552,-86.3068
7553,-86.3072
7554,-86.3076
7555,-86.308
7556,-86.3084
7557,-86.3087
7558,-86.3091
7559,-86.3095
7560,-86.3098
7561,-86.3102
7562,-86.3105
7563,-86.3109
7564,-86.3113
7565,-86.3116
7566,-86.3119
7567,-86.3123
7568,-86.3126
7569,-86.313
7570,-86.3133
7571,-86.3136
7572,-86.3139
7573,-86.3143
7574,-86.3146
7575,-86.3149
7576,-86.3152
7577,-86.3155
7578,-86.3158
7579,-86.3162
7580,-86.3165
7581,-86.3168
7582,-86.3171
7583,-86.3174
7584,-86.3176
7585,-86.3179
7586,-86.3182
7587,-86.3185
7588,-86.3188
7589,-86.3191
7590,-86.3194
7591,-86.3196
7592,-86.3199
7593,-86.3202
7594,-86.3205
7595,-86.3207
7596,-86.321
7597,-86.3212
7598,-86.3215
7599,-86.3218
7600,-86.322
7601,-86.3223
7602,-86.3225
7603,-86.3228
7604,-86.323
7605,-86.3233
7606,-86.3235
7607,-86.3237
7608,-86.324
7609,-86.3242
7610,-86.3245
7611,-86.3247
7612,-86.3249
7613,-86.3252
7614,-86.3254
7615,-86.3256
7616,-86.3258
7617,-86.326
7618,-86.3263
7619,-86.3265
7620,-86.3267
7621,-86.3269
7622,-86.3271
7623,-86.3273
7624,-86.3275
7625,-86.3278
7626,-86.328
7627,-86.3282
7628,-86.3284
7629,-86.3286
7630,-86.3288
7631,-86.329
7632,-86.3292
7633,-86.3293
7634,-86.3295
7635,-86.3297
7636,-86.3299
7637,-86.3301
7638,-86.3303
7639,-86.3305
7640,-86.3307
7641,-86.3308
7642,-86.331
7643,-86.3312
7644,-86.3314
7645,-86.3315
7646,-86.3317
7647,-86.3319
7648,-86.3321
7649,-86.3322
7650,-86.3324
7651,-86.3326
7652,-86.3327
7653,-86.3329
7654,-86.3331
7655,-86.3332
7656,-86.3334
7657,-86.3335
7658,-86.3337
7659,-86.3338
7660,-86.334
7661,-86.3342
7662,-86.3343
7663,-86.3345
7664,-86.3346
7665,-86.3348
7666,-86.3349
7667,-86.335
7668,-86.3352
7669,-86.3353
7670,-86.3355
7671,-86.3356
7672,-86.3358
7673,-86.3359
7674,-86.336
7675,-86.3362
7676,-86.3363
7677,-86.3364
7678,-86.3366
7679,-86.3367
7680,-86.3368
7681,-86.337
7682,-86.3371
7683,-86.3372
7684,-86.3374
7685,-86.3375
7686,-86.3376
7687,-86.3377
7688,-86.3379
7689,-86.338
7690,-86.3381
7691,-86.3382
7692,-86.3383
7693,-86.3385
7694,-86.3386
7695,-86.3387
7696,-86.3388
7697,-86.3389
7698,-86.339
7699,-86.3392
7700,-86.3393
7701,-86.3394
7702,-86.3395
7703,-86.3396
7704,-86.3397
7705,-86.3398
7706,-86.3399
7707,-86.34
7708,-86.3401
7709,-86.3402
7710,-86.3403
7711,-86.3404
7712,-86.3405
7713,-86.3406
7714,-86.3407
7715,-86.3408
7716,-86.3409
7717,-86.341
7718,-86.3411
7719,-86.3412
7720,-86.3413
7721,-86.3414
7722,-86.3415
7723,-86.3416
7724,-86.3417
7725,-86.3418
7726,-86.3419
7727,-86.342
7728,-86.3421
7729,-86.3422
7730,-86.3423
7731,-86.3423
7732,-86.3424
7733,-86.3425
7734,-86.3426
7735,-86.3427
7736,-86.3428
7737,-86.3429
7738,-86.3429
7739,-86.343
7740,-86.3431
7741,-86.3432
7742,-86.3433
7743,-86.3434
7744,-86.3434
7745,-86.3435
7746,-86.3436
7747,-86.3437
7748,-86.3438
7749,-86.3438
7750,-86.3439
7751,-86.344
7752,-86.3441
7753,-86.3441
7754,-86.3442
7755,-86.3443
7756,-86.3444
7757,-86.3444
7758,-86.3445
7759,-86.3446
7760,-86.3446
7761,-86.3447
7762,-86.3448
7763,-86.3449
7764,-86.3449
7765,-86.345
7766,-86.3451
7767,-86.3451
7768,-86.3452
7769,-86.3453
7770,-86.3453
7771,-86.3454
7772,-86.3455
7773,-86.3455
7774,-86.3456
7775,-86.3457
7776,-86.3457
7777,-86.3458
7778,-86.3458
7779,-86.3459
7780,-86.346
7781,-86.346
7782,-86.3461
7783,-86.3461
7784,-86.3462
7785,-86.3463
7786,-86.3463
7787,-86.3464
7788,-86.3464
7789,-86.3465
7790,-86.3466
7791,-86.3466
7792,-86.3467
7793,-86.3467
7794,-86.3468
7795,-86.3468
7796,-86.3469
7797,-86.347
7798,-86.347
7799,-86.3471
7800,-86.3471
7801,-86.3472
7802,-86.3472
7803,-86.3473
7804,-86.3473
7805,-86.3474
7806,-86.3474
7807,-86.3475
7808,-86.3475
7809,-86.3476
7810,-86.3476
7811,-86.3477
7812,-86.3477
7813,-86.3478
7814,-86.3478
7815,-86.3479
7816,-86.3479
7817,-86.348
7818,-86.348
7819,-86.3481
7820,-86.3481
7821,-86.3482
7822,-86.3482
7823,-86.3483
7824,-86.3483
7825,-86.3483
7826,-86.3484
7827,-86.3484
7828,-86.3485
7829,-86.3485
7830,-86.3486
7831,-86.3486
7832,-86.3487
7833,-86.3487
7834,-86.3487
7835,-86.3488
7836,-86.3488
7837,-86.3489
7838,-86.3489
7839,-86.3489
7840,-86.349
7841,-86.349
7842,-86.3491
7843,-86.3491
7844,-86.3492
7845,-86.3492
7846,-86.3492
7847,-86.3493
7848,-86.3493
7849,-86.3493
7850,-86.3494
7851,-86.3494
7852,-86.3495
7853,-86.3495
7854,-86.3495
7855,-86.3496
7856,-86.3496
7857,-86.3497
7858,-86.3497
7859,-86.3497
7860,-86.3498
7861,-86.3498
7862,-86.3498
7863,-86.3499
7864,-86.3499
7865,-86.3499
7866,-86.35
7867,-86.35
7868,-86.35
7869,-86.3501
7870,-86.3501
7871,-86.3501
7872,-86.3502
7873,-86.3502
7874,-86.3502
7875,-86.3503
7876,-86.3503
7877,-86.3503
7878,-86.3504
7879,-86.3504
7880,-86.3504
7881,-86.3505
7882,-86.3505
7883,-86.3505
7884,-86.3506
7885,-86.3506
7886,-86.3506
7887,-86.3507
7888,-86.3507
7889,-86.3507
7890,-86.3508
7891,-86.3508
7892,-86.3508
7893,-86.3508
7894,-86.3509
7895,-86.3509
7896,-86.3509
7897,-86.351
7898,-86.351
7899,-86.351
7900,-86.351
7901,-86.3511
7902,-86.3511
7903,-86.3511
7904,-86.3512
7905,-86.3512
7906,-86.3512
7907,-86.3512
7908,-86.3513
7909,-86.3513
7910,-86.3513
7911,-86.3514
7912,-86.3514
7913,-86.3514
7914,-86.3514
7915,-86.3515
7916,-86.3515
7917,-86.3515
7918,-86.3515
7919,-86.3516
7920,-86.3516
7921,-86.3516
7922,-86.3516
7923,-86.3517
7924,-86.3517
7925,-86.3517
7926,-86.3517
7927,-86.3518
7928,-86.3518
7929,-86.3518
7930,-86.3518
7931,-86.3519
7932,-86.3519
7933,-86.3519
7934,-86.3519
7935,-86.352
7936,-86.352
7937,-86.352
7938,-86.352
7939,-86.3521
7940,-86.3521
7941,-86.3521
7942,-86.3521
7943,-86.3521
7944,-86.3522
7945,-86.3522
7946,-86.3522
7947,-86.3522
7948,-86.3523
7949,-86.3523
7950,-86.3523
7951,-86.3523
7952,-86.3523
7953,-86.3524
7954,-86.3524
7955,-86.3524
7956,-86.3524
7957,-86.3525
7958,-86.3525
7959,-86.3525
7960,-86.3525
7961,-86.3525
7962,-86.3526
7963,-86.3526
7964,-86.3526
7965,-86.3526
7966,-86.3526
7967,-86.3527
7968,-86.3527
7969,-86.3527
7970,-86.3527
7971,-86.3527
7972,-86.3528
7973,-86.3528
7974,-86.3528
7975,-86.3528
7976,-86.3528
7977,-86.3529
7978,-86.3529
7979,-86.3529
7980,-86.3529
7981,-86.3529
7982,-86.353
7983,-86.353
7984,-86.353
7985,-86.353
7986,-86.353
7987,-86.3531
7988,-86.3531
7989,-86.3531
7990,-86.3531
7991,-86.3531
7992,-86.3531
7993,-86.3532
7994,-86.3532
7995,-86.3532
7996,-86.3532
7997,-86.3532
7998,-86.3533
7999,-86.3533
8000,-86.3533
8001,-86.3533
8002,-86.3533
8003,-86.3533
8004,-86.3534
8005,-86.3534
8006,-86.3534
8007,-86.3534
8008,-86.3534
8009,-86.3534
8010,-86.3535
8011,19.6708
8012,31.2337
8013,23.656
8014,19.2855
8015,16.6775
8016,15.1048
8017,14.1987
8018,13.7533
8019,13.6353
8020,13.7486
8021,14.0206
8022,14.396
8023,14.8343
8024,15.3063
8025,15.7923
8026,16.2792
8027,16.759
8028,17.2264
8029,17.6776
8030,18.1099
8031,18.5215
8032,18.9115
8033,19.2791
8034,19.6239
8035,19.9455
8036,20.2437
8037,20.5182
8038,20.7693
8039,20.9972
8040,21.2023
8041,21.3854
8042,21.5471
8043,21.6884
8044,21.8103
8045,21.914
8046,22.0006
8047,22.0713
8048,22.1273
8049,22.1698
8050,22.2
8051,22.2188
8052,22.2275
8053,22.2269
8054,22.218
8055,22.2016
8056,22.1785
8057,22.1495
8058,22.1151
8059,22.076
8060,22.0326
8061,21.9856
8062,21.9352
8063,21.8819
8064,21.8259
8065,21.7677
8066,21.7075
8067,21.6454
8068,21.5818
8069,21.5167
8070,21.4504
8071,21.383
8072,21.3146
8073,21.2452
8074,21.1751
8075,21.1043
8076,21.0329
8077,20.9608
8078,20.8883
8079,20.8152
8080,20.7417
8081,20.6678
8082,20.5935
8083,20.5189
8084,20.4439
8085,20.3686
8086,20.293
8087,20.217
8088,20.1408
8089,20.0644
8090,19.9876
8091,19.9106
8092,19.8333
8093,19.7558
8094,19.678
8095,19.5999
8096,19.5216
8097,19.443
8098,19.3642
8099,19.285
8100,19.2056
8101,19.126
8102,19.046
8103,18.9658
8104,18.8853
8105,18.8044
8106,18.7233
8107,18.6419
8108,18.5602
8109,18.4781
8110,18.3958
8111,18.3131
8112,18.2301
8113,18.1467
8114,18.063
8115,17.979
8116,17.8946
8117,17.8098
8118,17.7246
8119,17.6391
8120,17.5532
8121,17.4669
8122,17.3802
8123,17.2931
8124,17.2055
8125,17.1176
8126,17.0292
8127,16.9403
8128,16.8511
8129,16.7613
8130,16.6711
8131,16.5805
8132,16.4893
8133,16.3977
8134,16.3056
8135,16.2129
8136,16.1197
8137,16.0261
8138,15.9318
8139,15.8371
8140,15.7418
8141,15.6459
8142,15.5494
8143,15.4524
8144,15.3547
8145,15.2565
8146,15.1577
8147,15.0582
8148,14.9581
8149,14.8573
8150,14.7559
8151,14.6538
8152,14.5511
8153,14.4476
8154,14.3434
8155,14.2386
8156,14.133
8157,14.0266
8158,13.9195
8159,13.8117
8160,13.703
8161,13.5936
8162,13.4834
8163,13.3723
8164,13.2604
8165,13.1477
8166,13.0341
8167,12.9196
8168,12.8043
8169,12.688
8170,12.5708
8171,12.4527
8172,12.3337
8173,12.2136
8174,12.0926
